student_id,akt_kode,fortolket_res,termin,belastning
8712,28855,bestået,F20,5
8712,27322,bestået,F20,10
8712,27230,bestået,E19,5
8712,S27-05-1,bestået,F20,5
8712,27455,bestået,F20,5
8709,2456,bestået,E18,5
8709,S27-05-2,bestået,F20,5
8709,S27-07-1,ikke bestået,F19,7.5
8709,S22-05-1,bestået,F19,5
8709,S27-15-1,bestået,F19,15
8709,S27-05-1,bestået,F19,5
8698,23532,bestået,F20,5
8698,27220,bestået,F20,5
8698,S27-10-1,bestået,F20,10
8695,27220,bestået,F20,5
8695,27322,bestået,F20,10
8695,S27-10-1,bestået,F20,10
8695,23255,bestået,F20,5
8694,27220,bestået,F20,5
8694,27322,bestået,F20,10
8694,27419,bestået,F20,5
8694,23255,bestået,F20,5
8693,27460,bestået,E19,5
8693,12902,bestået,F20,5
8693,28345,bestået,F20,5
8693,27230,bestået,E19,5
8693,27419,bestået,F20,5
8693,27423,bestået,E19,5
8693,27455,bestået,F20,5
8692,27430,bestået,E19,5
8692,27303,bestået,E19,5
8692,27220,bestået,F20,5
8692,23258,bestået,F20,5
8692,27230,bestået,E19,5
8692,27405,bestået,E19,10
8692,22117,bestået,F20,5
8691,28345,bestået,F20,5
8691,2411,ikke bestået,F20,5
8691,2443,bestået,F20,5
8691,27455,bestået,F20,5
8690,27220,bestået,F20,5
8690,27460,bestået,E19,5
8690,27322,bestået,F20,10
8690,27419,bestået,F20,5
8690,23255,bestået,F20,5
8690,28480,bestået,E19,10
8690,23205,bestået,E19,5
8689,27430,bestået,E19,5
8689,27102,bestået,F20,5
8689,27220,bestået,F20,5
8689,27322,bestået,F20,10
8689,27230,bestået,E19,5
8689,27405,bestået,E19,10
8689,2411,ikke bestået,F20,5
8689,28480,bestået,E19,10
8689,22117,bestået,F20,5
8689,22142,bestået,F20,5
8688,27230,bestået,E19,5
8688,27250,bestået,E19,5
8688,28480,bestået,E19,10
8688,27423,bestået,E19,5
8687,S23-07-1,bestået,F20,7.5
8687,27230,bestået,E19,5
8687,22110,bestået,E19,10
8687,28480,bestået,E19,10
8687,2443,bestået,F20,5
8686,22230,bestået,F20,5
8686,28855,bestået,F20,5
8686,27102,bestået,F20,5
8686,27303,bestået,E19,5
8686,27220,bestået,F20,5
8686,27322,bestået,F20,10
8686,27419,bestået,F20,5
8686,27250,ikke bestået,E19,5
8686,28480,bestået,E19,10
8686,27423,bestået,E19,5
8685,27026,bestået,E19,5
8685,22230,bestået,F20,5
8685,23302,bestået,F18,5
8685,27102,bestået,F19,5
8685,23532,bestået,F19,5
8685,27220,bestået,F20,5
8685,27432,bestået,E19,5
8685,23102,bestået,F19,10
8685,27322,bestået,F19,10
8685,23531,bestået,F18,5
8685,27405,bestået,E19,10
8685,23206,bestået,F19,5
8684,28855,bestået,F20,5
8684,27220,bestået,F20,5
8684,28345,bestået,F20,5
8684,27405,bestået,E18,10
8684,2411,ikke bestået,F20,5
8684,22117,bestået,F20,5
8684,22179,bestået,F20,5
8684,S27-20-1,bestået,E19,20
8683,27430,bestået,E19,5
8683,27220,bestået,F20,5
8683,27432,bestået,E19,5
8683,36626,bestået,F19,5
8683,23258,bestået,F19,5
8683,27641,bestået,E19,5
8683,27510,bestået,F20,5
8683,27255,bestået,F20,5
8683,27250,bestået,E19,5
8683,23206,bestået,F20,5
8683,36685,bestået,E18,5
8683,27324,bestået,F19,5
8683,27423,bestået,E19,5
8682,27430,bestået,E19,5
8682,36626,bestået,F19,5
8682,42490,bestået,F19,10
8682,27322,ikke bestået,F19,10
8682,27322,forsøg,F19,10
8682,27250,bestået,E19,5
8682,27324,bestået,F19,5
8682,27423,bestået,E19,5
8680,46300,bestået,E19,10
8680,2450,bestået,E19,5
8680,41525,bestået,E19,10
8680,46420,bestået,E19,5
8679,46300,bestået,E19,10
8679,41514,bestået,F20,5
8679,28864-1,bestået,E19,1
8679,46200,bestået,E19,5
8679,42490,bestået,E19,10
8679,41315,bestået,F20,5
8679,41618,bestået,F20,5
8679,46310,bestået,F20,10
8679,46420,bestået,E19,5
8679,2631,bestået,F20,5
8678,46300,bestået,E19,10
8678,46200,bestået,E19,5
8678,46411,bestået,F19,5
8678,42490,bestået,F19,10
8678,41315,bestået,F19,5
8678,46110,bestået,F20,5
8678,46211,bestået,E19,10
8678,41237,bestået,F20,5
8678,46910,bestået,F19,5
8678,46310,bestået,F20,10
8678,42004,bestået,E19,5
8678,2631,bestået,F19,5
8677,46300,bestået,E19,10
8677,41514,ikke bestået,F20,5
8677,46200,bestået,E19,5
8677,46200,forsøg,E19,5
8677,42490,bestået,E19,10
8677,41315,bestået,F20,5
8677,42003,bestået,E19,10
8677,46310,bestået,F20,10
8676,46300,bestået,E19,10
8676,41514,bestået,F20,5
8676,46600,bestået,F20,5
8676,46200,bestået,E19,5
8676,46211,bestået,E19,10
8676,46610,bestået,F20,10
8676,46310,bestået,F20,10
8675,46300,bestået,E19,10
8675,2450,bestået,F20,5
8675,41317,bestået,F20,5
8675,46200,bestået,E19,5
8675,41224,bestået,E19,5
8675,2601,bestået,E19,5
8675,46800,bestået,F20,5
8675,41237,bestået,F20,5
8675,46310,bestået,F20,10
8675,31761,bestået,F20,5
8674,41516,bestået,E19,5
8674,46300,bestået,E19,10
8674,41514,bestået,F20,5
8674,28864-1,bestået,E19,1
8674,46200,bestået,E19,5
8674,46411,bestået,F20,5
8674,42003,bestået,E19,10
8674,46415,bestået,F20,5
8674,41237,bestået,F20,5
8674,46310,bestået,F20,10
8673,46300,bestået,E19,10
8673,46600,bestået,F20,5
8673,46200,bestået,E19,5
8673,42490,bestået,E19,10
8673,46110,bestået,F20,5
8673,11300,bestået,F20,5
8673,41320,bestået,E19,5
8673,46610,bestået,F20,10
8673,46310,bestået,F20,10
8672,46300,bestået,E19,10
8672,41514,bestået,F20,5
8672,46600,bestået,F20,5
8672,41317,bestået,F20,5
8672,46200,bestået,E19,5
8672,42490,bestået,E19,10
8672,41315,bestået,F20,5
8672,46110,bestået,F20,5
8672,41320,bestået,E19,5
8672,46310,bestået,F20,10
8671,46300,bestået,E19,10
8671,2450,bestået,E19,5
8671,41129,bestået,F20,5
8671,41129,forsøg,E19,5
8671,41317,bestået,E19,5
8671,41320,bestået,E19,5
8670,46300,bestået,E19,10
8670,41317,bestået,E19,5
8670,46200,bestået,E19,5
8670,S46-05-1,bestået,E19,5
8670,41320,bestået,E19,5
8669,46300,bestået,E19,10
8669,41317,bestået,E19,5
8669,46200,bestået,E19,5
8669,S46-05-1,bestået,E19,5
8669,41320,bestået,E19,5
8668,46300,bestået,E19,10
8668,46110,bestået,F20,5
8668,46800,bestået,F20,5
8668,42634,bestået,E19,10
8668,41822,bestået,E19,5
8668,46610,bestået,F20,10
8668,46310,bestået,F20,10
8667,31786,bestået,E19,10
8667,46300,bestået,E19,10
8667,41514,bestået,F20,5
8667,46200,bestået,E19,5
8667,46110,bestået,F20,5
8667,46415,bestået,F20,5
8667,46310,bestået,F20,10
8667,46420,bestået,E19,5
8667,31761,bestået,F20,5
8666,46300,bestået,E19,10
8666,46600,bestået,F20,5
8666,41317,ikke bestået,F20,5
8666,46200,bestået,E19,5
8666,46411,bestået,F20,5
8666,42490,bestået,E19,10
8666,46415,bestået,F20,5
8666,S46-05-1,bestået,E19,5
8666,46310,bestået,F20,10
8665,1227,ikke bestået,F20,5
8665,31770,bestået,F19,10
8665,31385,bestået,E19,5
8665,31756,bestået,F19,10
8665,2160,bestået,F20,10
8665,42634,bestået,E19,10
8665,31782,bestået,F19,5
8665,31742,bestået,F19,5
8664,42490,bestået,E14,10
8664,46100,ikke bestået,E19,5
8664,46300,forsøg,E16,10
8664,46300,forsøg,E16,10
8664,46300,ikke bestået,E19,10
8664,46310,forsøg,F15,10
8664,2402,bestået,F16,5
8664,41514,bestået,F16,5
8664,46411,bestået,F20,5
8664,42348,forsøg,E19,5
8664,42348,ikke bestået,F20,5
8664,41323,forsøg,F16,10
8664,41323,forsøg,F17,10
8664,46400,bestået,E15,10
8664,46415,bestået,F20,5
8664,41323,ikke bestået,F15,10
8664,41323,forsøg,F15,10
8664,46200,bestået,E14,5
8664,46300,forsøg,E14,10
8664,46000,bestået,F15,5
8664,46211,bestået,E14,10
8664,2402,forsøg,E15,5
8664,46310,forsøg,F16,10
8664,46310,ikke bestået,F17,10
8664,46320,bestået,E15,10
8663,42003,bestået,E19,10
8663,46200,bestået,E19,5
8663,46411,bestået,F20,5
8663,42003,forsøg,E19,10
8663,46110,bestået,F20,5
8663,42002,bestået,E19,5
8663,10337,bestået,E19,5
8663,42429,bestået,F20,5
8663,46310,bestået,F20,10
8662,46300,bestået,E19,10
8662,41514,bestået,F20,5
8662,46200,bestået,E19,5
8662,42490,bestået,E19,10
8662,46110,bestået,F20,5
8662,46415,bestået,F20,5
8662,41320,bestået,E19,5
8662,41237,bestået,F20,5
8662,41320,forsøg,E19,5
8662,46310,bestået,F20,10
8661,46300,bestået,E19,10
8661,46200,bestået,E19,5
8661,46411,bestået,F20,5
8661,42490,bestået,E19,10
8661,42105,bestået,F20,5
8661,41315,bestået,F20,5
8661,41237,bestået,F20,5
8661,46310,bestået,F20,10
8661,46420,bestået,E19,5
8660,46300,bestået,E19,10
8660,46600,bestået,F20,5
8660,46200,bestået,E19,5
8660,46411,bestået,F20,5
8660,42490,bestået,E19,10
8660,41737,bestået,F20,5
8660,41315,bestået,F20,5
8660,46310,bestået,F20,10
8659,46100,bestået,E19,5
8659,46300,bestået,E19,10
8659,28870,bestået,E19,5
8659,46200,bestået,E19,5
8659,42575,bestået,E19,5
8659,46610,bestået,F20,10
8659,46310,bestået,F20,10
8659,46230,bestået,F20,5
8655,41516,bestået,E19,5
8655,46300,bestået,E19,10
8655,2450,bestået,F20,5
8655,46200,bestået,E19,5
8655,46411,bestået,F20,5
8655,42003,bestået,E19,10
8655,11300,bestået,F20,5
8655,41237,bestået,F20,5
8655,46310,bestået,F20,10
8654,41516,bestået,E19,5
8654,46300,bestået,E19,10
8654,46411,bestået,F20,5
8654,S46-05-2,bestået,F20,5
8654,46440,bestået,E19,5
8654,46415,bestået,F20,5
8654,S46-05-1,bestået,E19,5
8654,41237,bestået,F20,5
8654,46910,bestået,F20,5
8654,46420,bestået,E19,5
8653,46100,bestået,E19,5
8653,46300,bestået,E19,10
8653,46200,bestået,E19,5
8653,42575,bestået,E19,5
8653,46411,bestået,F20,5
8653,46415,bestået,F20,5
8653,41237,bestået,F20,5
8653,46430,bestået,F20,5
8653,46310,bestået,F20,10
8651,42417,bestået,F20,5
8651,28864,bestået,F20,1
8651,46110,bestået,F20,5
8651,42429,bestået,F20,5
8651,2631,bestået,F20,5
8651,31761,bestået,F20,5
8648,46300,bestået,E19,10
8648,41514,bestået,F20,5
8648,46600,bestået,F20,5
8648,42490,bestået,E19,10
8648,41315,bestået,F20,5
8648,46110,bestået,F20,5
8648,S41-10-1,bestået,F20,10
8648,41320,bestået,E19,5
8648,41822,bestået,E19,5
8648,41321,bestået,F20,5
8647,46300,bestået,E19,10
8647,41514,bestået,F20,5
8647,41317,bestået,F20,5
8647,46200,bestået,E19,5
8647,42490,bestået,E19,10
8647,41315,bestået,F20,5
8647,41320,bestået,E19,5
8647,41320,forsøg,E19,5
8647,41321,bestået,F20,5
8647,46310,bestået,F20,10
8641,42417,bestået,F20,5
8641,28864,bestået,F20,1
8641,46110,bestået,F20,5
8641,42429,bestået,F20,5
8641,2631,bestået,F20,5
8641,31761,bestået,F20,5
8634,46300,bestået,E19,10
8634,46600,bestået,F19,5
8634,46200,bestået,E19,5
8634,42575,bestået,E19,5
8634,41315,bestået,F19,5
8634,46110,bestået,F19,5
8634,46211,bestået,E19,10
8634,31605,bestået,F19,5
8634,46310,bestået,F19,10
8627,S30-05-2,bestået,E19,5
8627,46300,bestået,E19,10
8627,42490,bestået,E19,10
8627,41320,bestået,E19,5
8627,42429,bestået,F20,5
8627,41316,bestået,E19,5
8626,46300,bestået,E19,10
8626,46200,bestået,E19,5
8626,46411,bestået,F20,5
8626,42105,bestået,F20,5
8626,41315,bestået,F20,5
8626,46211,bestået,E19,10
8626,41237,bestået,F20,5
8626,46310,bestået,F20,10
8626,46420,bestået,E19,5
8625,42490,bestået,F20,10
8625,41315,bestået,F20,5
8625,12205,bestået,F20,5
8625,47301,bestået,F20,5
8625,46230,bestået,F20,5
8625,46230,forsøg,F20,5
8622,46300,bestået,E19,10
8622,31783,bestået,E19,5
8622,46200,bestået,E19,5
8622,31770,ikke bestået,F20,10
8622,46200,forsøg,E19,5
8622,31756,ikke bestået,F20,10
8622,31782,bestået,F20,5
8622,31730,bestået,E19,10
8621,31773,bestået,E19,5
8621,46300,bestået,E18,10
8621,31770,bestået,F19,10
8621,E31-30,bestået,F20,30
8621,42490,bestået,E18,10
8621,S31-05-1,bestået,E19,5
8621,31721,bestået,E18,5
8621,31750,ikke bestået,E19,10
8621,31742,bestået,F19,5
8621,31778,bestået,F19,5
8621,31730,bestået,E18,10
8621,31745,bestået,F19,5
8621,31761,forsøg,F19,5
8621,31761,bestået,F20,5
8621,31765,bestået,E19,5
8620,S31-05-1,bestået,E20,5
8619,2402,bestået,F20,5
8619,42490,bestået,F20,10
8619,31742,bestået,F20,5
8619,2443,bestået,F20,5
8619,31761,bestået,F20,5
8616,31770,bestået,F20,10
8616,31756,bestået,F20,10
8616,31778,bestået,F20,5
8616,31745,bestået,F20,5
8614,46300,ikke bestået,E19,10
8614,31770,ikke bestået,F20,10
8614,42003,ikke bestået,E19,10
8614,31721,ikke bestået,E19,5
8614,31782,ikke bestået,F20,5
8612,46300,bestået,E19,10
8612,46600,bestået,F20,5
8612,28864,bestået,F20,1
8612,31770,bestået,F20,10
8612,42575,bestået,E19,5
8612,42634,bestået,F20,10
8612,31730,bestået,E19,10
8612,31745,bestået,F20,5
8612,31761,bestået,F20,5
8610,31770,bestået,F20,10
8610,31351,bestået,F20,5
8610,46230,bestået,F20,5
8610,31761,bestået,F20,5
8606,42490,bestået,F20,10
8606,31750,bestået,E16,10
8606,31742,bestået,F20,5
8606,31745,bestået,F20,5
8606,46230,bestået,F20,5
8606,31761,bestået,F20,5
8605,S42-05-1,bestået,F20,5
8605,41315,bestået,F20,5
8605,46110,bestået,F20,5
8605,42008,bestået,F20,5
8605,42634,bestået,F20,10
8604,42490,bestået,F20,10
8604,31750,bestået,E16,10
8604,31742,bestået,F20,5
8604,31745,bestået,F20,5
8604,46230,bestået,F20,5
8604,31761,bestået,F20,5
8600,46300,bestået,E19,10
8600,41317,ikke bestået,F20,5
8600,46200,bestået,E19,5
8600,41315,ikke bestået,F20,5
8600,46211,bestået,E19,10
8600,41320,bestået,E19,5
8599,46300,bestået,E19,10
8599,46200,bestået,E19,5
8599,42003,bestået,E19,10
8599,46110,bestået,F20,5
8599,46211,bestået,E19,10
8599,31778,forsøg,F20,5
8599,31778,bestået,F20,5
8599,46310,bestået,F20,10
8599,31761,bestået,F20,5
8598,46300,bestået,E19,10
8598,41315,bestået,F20,5
8598,46110,bestået,F20,5
8598,46211,bestået,E19,10
8598,46800,bestået,F20,5
8598,41237,bestået,F20,5
8598,41320,bestået,E19,5
8598,41822,bestået,E19,5
8598,46310,bestået,F20,10
8598,31761,bestået,F20,5
8596,41516,bestået,E19,5
8596,46300,bestået,E19,10
8596,46200,bestået,E19,5
8596,46411,bestået,F20,5
8596,42490,bestået,E19,10
8596,46415,bestået,F20,5
8596,41237,bestået,F20,5
8596,46910,ikke bestået,F20,5
8596,46310,bestået,F20,10
8595,46300,bestået,E19,10
8595,42196,bestået,F20,5
8595,46200,bestået,E19,5
8595,41106,bestået,F20,5
8595,46211,bestået,E19,10
8595,41237,bestået,F20,5
8595,41320,ikke bestået,E19,5
8595,11465,bestået,F20,5
8594,46300,bestået,E19,10
8594,46600,bestået,F20,5
8594,41323,forsøg,F19,10
8594,41323,forsøg,F19,10
8594,46110,forsøg,F19,5
8594,46110,bestået,F20,5
8594,46211,bestået,E19,10
8594,41323,bestået,E19,10
8594,46310,bestået,F20,10
8593,42433,ikke bestået,F20,10
8593,2403,bestået,F20,5
8593,31761,bestået,F20,5
8591,46300,bestået,E19,10
8591,46600,bestået,F20,5
8591,46200,bestået,E19,5
8591,42490,bestået,E19,10
8591,42003,bestået,E19,10
8591,46110,bestået,F20,5
8591,41237,bestået,F20,5
8591,46310,bestået,F20,10
8590,46100,bestået,E19,5
8590,46300,bestået,E19,10
8590,46600,bestået,F20,5
8590,46200,bestået,E19,5
8590,42490,bestået,E19,10
8590,41315,bestået,F20,5
8590,46110,bestået,F20,5
8590,41237,bestået,F20,5
8590,46310,bestået,F20,10
8589,46300,bestået,E18,10
8589,41514,bestået,F18,5
8589,41225,bestået,F19,5
8589,42490,bestået,E18,10
8589,41315,bestået,F19,5
8589,S41-05-2,bestået,F18,5
8589,41323,bestået,F18,10
8589,46110,bestået,F19,5
8589,41222,bestået,E18,5
8589,41632,bestået,F19,5
8588,46300,bestået,E18,10
8588,41317,bestået,E19,5
8588,46200,bestået,E18,5
8588,41315,bestået,F18,5
8588,42003,bestået,E18,10
8588,41323,bestået,F18,10
8588,46110,bestået,F18,5
8588,46211,bestået,E19,10
8588,41822,bestået,E19,5
8588,E46-35,ikke bestået,F20,35
8588,46310,bestået,F19,10
8588,46230,bestået,F18,5
8588,31761,bestået,F19,5
8586,41562,ikke bestået,F20,5
8586,41562,forsøg,F19,5
8586,46300,forsøg,E18,10
8586,46300,ikke bestået,E19,10
8586,41129,bestået,E18,5
8586,42575,bestået,E18,5
8586,41323,ikke bestået,F19,10
8586,41323,forsøg,F19,10
8586,42430,bestået,E18,5
8586,2601,forsøg,F16,5
8586,2601,ikke bestået,F16,5
8586,S41-10-1,ikke bestået,F17,10
8586,46211,ikke bestået,E19,10
8586,46211,forsøg,E19,10
8585,46300,bestået,E19,10
8585,41525,bestået,E19,10
8585,41526,bestået,E19,5
8585,46420,bestået,E19,5
8582,46300,bestået,E18,10
8582,46211,forsøg,E18,10
8582,46211,bestået,E18,10
8582,46310,forsøg,F19,10
8582,46310,ikke bestået,F19,10
8582,31761,bestået,F19,5
8581,46300,bestået,E19,10
8581,46600,bestået,F20,5
8581,41317,bestået,F20,5
8581,42575,bestået,E19,5
8581,46110,bestået,F20,5
8581,46800,bestået,F20,5
8581,41320,bestået,E19,5
8581,41822,bestået,E19,5
8581,46310,bestået,F20,10
8581,31761,bestået,F20,5
8580,41514,bestået,F20,5
8580,42490,bestået,F20,10
8580,46110,bestået,F20,5
8580,41321,bestået,F20,5
8579,46300,bestået,E19,10
8579,31770,bestået,F20,10
8579,46200,bestået,E19,5
8579,31300,bestået,E19,5
8579,31756,bestået,F20,10
8579,31070,bestået,F20,5
8579,31782,bestået,F20,5
8579,31730,bestået,E19,10
8579,31761,bestået,F20,5
8573,46300,bestået,E19,10
8573,41317,bestået,E19,5
8573,46200,bestået,E19,5
8573,2610,ikke bestået,E19,5
8573,S46-05-1,bestået,E19,5
8573,41320,bestået,E19,5
8572,41111,bestået,E19,5
8572,46100,bestået,E18,5
8572,46300,bestået,E18,10
8572,46500,bestået,E19,5
8572,41129,bestået,E18,5
8572,46200,bestået,E18,5
8572,46400,bestået,E19,10
8572,46211,bestået,E19,10
8572,2425,ikke bestået,E18,5
8572,E46-30,bestået,F20,30
8570,1426,ikke bestået,E15,5
8570,02857-1,ikke bestået,F08,10
8570,27616,ikke bestået,F07,5
8570,02865-1,ikke bestået,F08,5
8570,1008,forsøg,E15,2.5
8570,1008,ikke bestået,E14,2.5
8569,42180,bestået,F19,5
8569,S42-05-3,bestået,F20,5
8569,42401,forsøg,E19,5
8569,42401,bestået,F20,5
8569,42185,bestået,F19,5
8569,42196,bestået,F19,5
8569,42178,bestået,E19,5
8569,42490,bestået,F20,10
8569,42183,bestået,F19,5
8569,42184,bestået,E19,5
8569,S42-05-2,bestået,E19,5
8569,42879,bestået,E19,5
8569,2806,bestået,F20,5
8569,2441,bestået,E19,5
8569,2443,bestået,F20,5
8569,42275,bestået,F19,5
8569,42187,bestået,F20,5
8567,42401,bestået,E19,5
8567,42185,bestået,F20,5
8567,42417,bestået,F20,5
8567,42490,bestået,E19,10
8567,42371,bestået,F20,10
8567,42879,bestået,E19,5
8567,42892,bestået,E19,5
8567,2441,bestået,E19,5
8567,42187,bestået,F20,5
8566,42401,bestået,E19,5
8566,42417,bestået,F20,5
8566,42380,bestået,F20,5
8566,42575,bestået,E19,5
8566,42274,bestået,E19,5
8566,42490,bestået,E19,10
8566,42371,bestået,F20,10
8566,42187,bestået,F20,5
8565,42180,bestået,F20,5
8565,42401,bestået,E19,5
8565,42185,bestået,F20,5
8565,42196,bestået,F20,5
8565,42282,bestået,F20,5
8565,42380,bestået,F20,5
8565,42575,bestået,E19,5
8565,42178,bestået,E19,5
8565,42115,bestået,E19,5
8565,42007,bestået,E19,5
8565,2441,bestået,E19,5
8565,42187,bestået,F20,5
8564,42112,bestået,E19,5
8564,42457,bestået,E18,5
8564,42401,bestået,E18,5
8564,42114,bestået,F20,5
8564,42185,bestået,F19,5
8564,42178,bestået,E19,5
8564,42490,bestået,E18,10
8564,42371,bestået,F19,10
8564,42459,bestået,F19,5
8564,42430,bestået,E18,5
8564,42114,forsøg,E19,5
8564,42115,bestået,E19,5
8564,42892,bestået,E19,5
8564,E42-30,bestået,F20,30
8564,42880,bestået,E18,5
8562,42112,bestået,E19,5
8562,42137,bestået,F20,5
8562,42401,bestået,E19,5
8562,42196,bestået,F20,5
8562,42417,bestået,F20,5
8562,42380,bestået,F20,5
8562,42575,bestået,E19,5
8562,42184,bestået,E19,5
8562,42115,bestået,E19,5
8562,42101,bestået,E19,5
8562,42187,bestået,F20,5
8561,42401,bestået,E19,5
8561,42282,bestået,F20,5
8561,42875,bestået,F20,5
8561,42490,bestået,F20,10
8561,42187,bestået,F20,5
8560,42180,bestået,F20,5
8560,42401,bestået,E19,5
8560,42196,bestået,F20,5
8560,42178,bestået,E19,5
8560,42186,bestået,F20,5
8560,42184,bestået,E19,5
8560,42115,bestået,E19,5
8560,2424,bestået,F20,5
8560,31721,bestået,E19,5
8560,42188-1,bestået,E19,5
8560,2443,bestået,F20,5
8560,42187,bestået,F20,5
8558,42401,ikke bestået,E19,5
8558,42185,ikke bestået,F20,5
8558,42196,ikke bestået,F20,5
8558,42575,ikke bestået,E19,5
8558,42578,ikke bestået,F20,5
8558,42490,forsøg,E19,10
